ImageId,Label
1219,9
1220,3
1221,0
1222,4
1223,5
1224,0
1225,8
1226,9
1227,9
1228,9
1229,9
1230,4
1231,9
1232,6
1233,2
1234,8
1235,4
1236,4
1237,9
1238,8
1239,8
1240,9
1241,9
1242,5
1243,7
1244,8
1245,2
1246,4
1247,9
1248,4
1249,8
1250,8
1251,2
1252,6
1253,0
1254,8
1255,8
1256,9
1257,7
1258,6
1259,0
1260,0
1261,1
1262,9
1263,7
1264,2
1265,2
1266,6
1267,9
1268,9
1269,8
1270,1
1271,1
1272,0
1273,1
1274,0
1275,0
1276,4
1277,0
1278,9
1279,9
1280,6
1281,1
1282,4
1283,9
1284,0
1285,7
1286,1
1287,0
1288,2
1289,3
1290,1
1291,7
1292,8
1293,5
1294,2
1295,8
1296,9
1297,4
1298,6
1299,8
1300,6
1301,6
1302,6
1303,1
1304,1
1305,2
1306,8
1307,9
1308,8
1309,8
1310,9
1311,6
1312,7
1313,9
1314,8
1315,9
1316,6
1317,2
1318,2
1319,7
1320,8
1321,9
1322,1
1323,8
1324,1
1325,1
1326,0
1327,9
1328,6
1329,8
1330,1
1331,3
1332,0
1333,3
1334,1
1335,9
1336,1
1337,9
1338,8
1339,8
1340,6
1341,8
1342,9
1343,1
1344,8
1345,9
1346,0
1347,0
1348,6
1349,1
1350,8
1351,3
1352,2
1353,9
1354,6
1355,3
1356,2
1357,9
1358,2
1359,1
1360,5
1361,9
1362,8
1363,9
1364,3
1365,8
1366,4
1367,6
1368,8
1369,2
1370,1
1371,6
1372,7
1373,6
1374,8
1375,1
1376,0
1377,8
1378,0
1379,9
1380,1
1381,9
1382,4
1383,0
1384,9
1385,7
1386,1
1387,9
1388,9
1389,9
1390,9
1391,8
1392,9
1393,9
1394,9
1395,9
1396,9
1397,9
1398,2
1399,4
1400,4
1401,1
1402,8
1403,9
1404,1
1405,9
1406,8
1407,9
1408,9
1409,6
1410,4
1411,9
1412,6
1413,5
1414,1
1415,9
1416,3
1417,9
1418,8
1419,1
1420,7
1421,9
1422,2
1423,3
1424,6
1425,8
1426,8
1427,8
1428,0
1429,8
1430,9
1431,4
1432,7
1433,1
1434,9
1435,2
1436,8
1437,9
1438,4
1439,9
1440,9
1441,6
1442,4
1443,2
1444,9
1445,9
1446,8
1447,0
1448,9
1449,9
1450,0
1451,3
1452,9
1453,7
1454,0
1455,9
1456,5
1457,4
1458,9
1459,2
1460,9
1461,5
1462,8
1463,2
1464,1
1465,6
1466,8
1467,9
1468,8
1469,7
1470,3
1471,1
1472,4
1473,6
1474,8
1475,9
1476,3
1477,2
1478,9
1479,4
1480,1
1481,8
1482,7
1483,6
1484,4
1485,7
1486,0
1487,7
1488,9
1489,9
1490,6
1491,7
1492,3
1493,8
1494,9
1495,0
1496,0
1497,1
1498,6
1499,5
1500,3
1501,0
1502,1
1503,7
1504,2
1505,8
1506,6
1507,0
1508,1
1509,3
1510,0
1511,9
1512,8
1513,6
1514,9
1515,8
1516,9
1517,8
1518,9
1519,4
1520,9
1521,5
1522,9
1523,9
1524,1
1525,1
1526,9
1527,9
1528,0
1529,8
1530,8
1531,3
1532,1
1533,8
1534,4
1535,0
1536,7
1537,0
1538,9
1539,0
1540,0
1541,9
1542,1
1543,1
1544,0
1545,3
1546,9
1547,9
1548,7
1549,7
1550,4
1551,6
1552,1
1553,1
1554,9
1555,6
1556,7
1557,7
1558,8
1559,4
1560,8
1561,8
1562,9
1563,5
1564,7
1565,1
1566,0
1567,1
1568,9
1569,9
1570,6
1571,9
1572,2
1573,8
1574,9
1575,4
1576,8
1577,6
1578,1
1579,9
1580,2
1581,7
1582,9
1583,5
1584,1
1585,6
1586,6
1587,6
1588,4
1589,8
1590,5
1591,3
1592,6
1593,6
1594,8
1595,5
1596,9
1597,1
1598,1
1599,2
1600,9
1601,2
1602,7
1603,7
1604,2
1605,2
1606,0
1607,3
1608,6
1609,8
1610,1
1611,8
1612,9
1613,3
1614,3
1615,1
1616,9
1617,3
1618,5
1619,1
1620,1
1621,8
1622,6
1623,1
1624,9
1625,4
1626,4
1627,9
1628,6
1629,6
1630,7
1631,8
1632,9
1633,6
1634,6
1635,1
1636,0
1637,7
1638,8
1639,8
1640,9
1641,0
1642,7
1643,7
1644,9
1645,1
1646,4
1647,6
1648,1
1649,0
1650,0
1651,9
1652,7
1653,9
1654,8
1655,4
1656,9
1657,8
1658,6
1659,4
1660,6
1661,1
1662,3
1663,5
1664,5
1665,9
1666,8
1667,6
1668,6
1669,8
1670,8
1671,8
1672,8
1673,4
1674,8
1675,9
1676,1
1677,2
1678,0
1679,1
1680,3
1681,3
1682,0
1683,6
1684,3
1685,9
1686,6
1687,1
1688,3
1689,3
1690,7
1691,9
1692,5
1693,6
1694,6
1695,1
1696,4
1697,4
1698,8
1699,9
1700,5
1701,2
1702,8
1703,0
1704,9
1705,8
1706,3
1707,2
1708,1
1709,0
1710,9
1711,7
1712,1
1713,8
1714,9
1715,4
1716,9
1717,7
1718,0
1719,3
1720,1
1721,8
1722,0
1723,0
1724,6
1725,4
1726,2
1727,1
1728,6
1729,8
1730,9
1731,8
1732,2
1733,1
1734,9
1735,2
1736,0
1737,0
1738,8
1739,1
1740,0
1741,0
1742,8
1743,6
1744,9
1745,4
1746,9
1747,1
1748,0
1749,0
1750,8
1751,7
1752,1
1753,6
1754,9
1755,3
1756,9
1757,0
1758,3
1759,9
1760,0
1761,8
1762,6
1763,9
1764,9
1765,1
1766,8
1767,8
1768,8
1769,1
1770,1
1771,5
1772,2
1773,6
1774,5
1775,3
1776,8
1777,8
1778,6
1779,7
1780,4
1781,8
1782,5
1783,7
1784,0
1785,6
1786,6
1787,6
1788,6
1789,2
1790,2
1791,9
1792,1
1793,9
1794,6
1795,9
1796,6
1797,6
1798,1
1799,4
1800,4
1801,0
1802,0
1803,0
1804,8
1805,3
1806,9
1807,4
1808,3
1809,6
1810,9
1811,8
1812,6
1813,0
1814,8
1815,1
1816,8
1817,5
1818,6
1819,9
1820,8
1821,7
1822,1
1823,1
1824,3
1825,9
1826,9
1827,3
1828,0
1829,9
1830,8
1831,9
1832,6
1833,8
1834,8
1835,1
1836,0
1837,0
1838,3
1839,0
1840,6
1841,2
1842,6
1843,4
1844,3
1845,6
1846,6
1847,7
1848,1
1849,4
1850,8
1851,8
1852,8
1853,1
1854,4
1855,7
1856,7
1857,3
1858,6
1859,0
1860,7
1861,3
1862,1
1863,6
1864,7
1865,8
1866,3
1867,1
1868,9
1869,8
1870,1
1871,7
1872,8
1873,6
1874,6
1875,9
1876,0
1877,2
1878,9
1879,2
1880,9
1881,8
1882,9
1883,9
1884,9
1885,0
1886,4
1887,1
1888,5
1889,9
1890,6
1891,9
1892,9
1893,6
1894,5
1895,0
1896,1
1897,9
1898,6
1899,8
1900,4
1901,6
1902,0
1903,0
1904,7
1905,7
1906,9
1907,5
1908,0
1909,1
1910,9
1911,1
1912,3
1913,0
1914,9
1915,1
1916,7
1917,4
1918,0
1919,8
1920,9
1921,3
1922,6
1923,9
1924,2
1925,9
1926,6
1927,1
1928,8
1929,4
1930,2
1931,3
1932,8
1933,6
1934,0
1935,6
1936,9
1937,3
1938,0
1939,9
1940,3
1941,9
1942,7
1943,0
1944,7
1945,6
1946,9
1947,6
1948,6
1949,6
1950,0
1951,9
1952,3
1953,5
1954,9
1955,7
1956,7
1957,8
1958,8
1959,8
1960,5
1961,5
1962,3
1963,6
1964,9
1965,1
1966,6
1967,9
1968,9
1969,8
1970,0
1971,9
1972,4
1973,9
1974,5
1975,8
1976,7
1977,6
1978,9
1979,3
1980,0
1981,9
1982,4
1983,6
1984,4
1985,8
1986,2
1987,0
1988,1
1989,7
1990,8
1991,9
1992,1
1993,9
1994,8
1995,6
1996,2
1997,0
1998,1
1999,9
2000,7
2001,9
2002,6
2003,1
2004,6
2005,7
2006,6
2007,4
2008,9
2009,9
2010,1
2011,1
2012,1
2013,1
2014,6
2015,6
2016,9
2017,0
2018,5
2019,6
2020,9
2021,0
2022,9
2023,9
2024,6
2025,8
2026,6
2027,3
2028,8
2029,6
2030,9
2031,6
2032,8
2033,8
2034,8
2035,8
2036,8
2037,6
2038,7
2039,3
2040,6
2041,9
2042,9
2043,1
2044,6
2045,9
2046,6
2047,9
2048,0
2049,2
2050,4
2051,8
2052,9
2053,4
2054,5
2055,8
2056,8
2057,9
2058,3
2059,3
2060,5
2061,7
2062,0
2063,7
2064,0
2065,8
2066,7
2067,2
2068,9
2069,1
2070,9
2071,9
2072,4
2073,6
2074,9
2075,2
2076,1
2077,9
2078,0
2079,8
2080,8
2081,2
2082,1
2083,5
2084,8
2085,8
2086,3
2087,6
2088,2
2089,8
2090,5
2091,7
2092,0
2093,3
2094,3
2095,9
2096,6
2097,2
2098,3
2099,9
2100,2
2101,9
2102,7
2103,9
2104,2
2105,6
2106,6
2107,9
2108,4
2109,8
2110,0
2111,6
2112,9
2113,2
2114,6
2115,6
2116,9
2117,0
2118,6
2119,2
2120,1
2121,9
2122,2
2123,5
2124,7
2125,8
2126,6
2127,5
2128,0
2129,6
2130,8
2131,5
2132,9
2133,4
2134,4
2135,9
2136,6
2137,9
2138,1
2139,9
2140,6
2141,6
2142,1
2143,8
2144,3
2145,5
2146,3
2147,0
2148,1
2149,1
2150,0
2151,7
2152,0
2153,3
2154,6
2155,4
2156,0
2157,8
2158,5
2159,0
2160,8
2161,9
2162,8
2163,8
2164,9
2165,0
2166,8
2167,5
2168,1
2169,6
2170,8
2171,9
2172,0
2173,2
2174,2
2175,7
2176,9
2177,0
2178,2
2179,7
2180,9
2181,2
2182,6
2183,0
2184,9
2185,6
2186,5
2187,9
2188,1
2189,7
2190,4
2191,7
2192,9
2193,6
2194,7
2195,7
2196,8
2197,5
2198,9
2199,4
2200,8
2201,1
2202,9
2203,8
2204,2
2205,4
2206,0
2207,3
2208,6
2209,1
2210,8
2211,0
2212,4
2213,2
2214,1
2215,6
2216,6
2217,9
2218,9
2219,9
2220,5
2221,1
2222,8
2223,8
2224,1
2225,0
2226,1
2227,2
2228,6
2229,1
2230,1
2231,4
2232,8
2233,5
2234,1
2235,1
2236,9
2237,9
2238,4
2239,8
2240,0
2241,8
2242,9
2243,3
2244,4
2245,9
2246,4
2247,6
2248,3
2249,3
2250,8
2251,9
2252,5
2253,3
2254,6
2255,9
2256,1
2257,4
2258,6
2259,0
2260,6
2261,0
2262,9
2263,4
2264,6
2265,1
2266,8
2267,0
2268,9
2269,5
2270,0
2271,1
2272,8
2273,3
2274,9
2275,9
2276,7
2277,6
2278,8
2279,9
2280,9
2281,9
2282,0
2283,8
2284,8
2285,6
2286,6
2287,8
2288,6
2289,9
2290,6
2291,8
2292,4
2293,2
2294,1
2295,4
2296,3
2297,6
2298,2
2299,8
2300,7
2301,2
2302,2
2303,0
2304,3
2305,4
2306,5
2307,5
2308,3
2309,1
2310,5
2311,4
2312,8
2313,9
2314,7
2315,0
2316,1
2317,6
2318,5
2319,1
2320,2
2321,1
2322,4
2323,6
2324,8
2325,9
2326,0
2327,4
2328,5
2329,3
2330,0
2331,8
2332,5
2333,8
2334,9
2335,8
2336,9
2337,8
2338,9
2339,9
2340,9
2341,9
2342,6
2343,9
2344,8
2345,6
2346,9
2347,9
2348,6
2349,6
2350,6
2351,9
2352,8
2353,9
2354,9
2355,4
2356,1
2357,7
2358,8
2359,8
2360,9
2361,8
2362,4
2363,6
2364,9
2365,1
2366,8
2367,0
2368,4
2369,0
2370,9
2371,0
2372,6
2373,4
2374,2
2375,1
2376,1
2377,6
2378,7
2379,6
2380,9
2381,5
2382,3
2383,6
2384,6
2385,8
2386,9
2387,8
2388,9
2389,8
2390,8
2391,9
2392,0
2393,0
2394,7
2395,7
2396,1
2397,6
2398,0
2399,9
2400,9
2401,9
2402,8
2403,6
2404,1
2405,4
2406,0
2407,1
2408,5
2409,4
2410,9
2411,9
2412,0
2413,1
2414,7
2415,0
2416,9
2417,9
2418,9
2419,3
2420,6
2421,8
2422,5
2423,0
2424,0
2425,8
2426,9
2427,9
2428,9
2429,4
2430,2
2431,8
2432,0
2433,0
2434,3
2435,3
2436,3
2437,8
2438,9
2439,0
2440,1
2441,1
2442,5
2443,9
2444,5
2445,5
2446,3
2447,2
2448,4
2449,2
2450,1
2451,0
2452,8
2453,3
2454,8
2455,8
2456,6
2457,9
2458,1
2459,9
2460,8
2461,7
2462,0
2463,3
2464,3
2465,9
2466,9
2467,0
2468,0
2469,6
2470,9
2471,9
2472,3
2473,1
2474,9
2475,6
2476,3
2477,3
2478,9
2479,2
2480,2
2481,1
2482,3
2483,9
2484,7
2485,1
2486,7
2487,9
2488,4
2489,9
2490,6
2491,1
2492,0
2493,6
2494,6
2495,9
2496,0
2497,9
2498,8
2499,3
2500,9
2501,3
2502,7
2503,6
2504,7
2505,1
2506,8
2507,2
2508,9
2509,1
2510,8
2511,2
2512,2
2513,1
2514,0
2515,6
2516,9
2517,2
2518,6
2519,6
2520,6
2521,2
2522,8
2523,0
2524,0
2525,8
2526,0
2527,3
2528,9
2529,0
2530,2
2531,6
2532,4
2533,1
2534,8
2535,9
2536,8
2537,7
2538,2
2539,8
2540,1
2541,1
2542,3
2543,6
2544,1
2545,1
2546,8
2547,0
2548,6
2549,9
2550,9
2551,3
2552,6
2553,8
2554,8
2555,8
2556,2
2557,7
2558,2
2559,6
2560,9
2561,4
2562,8
2563,7
2564,1
2565,3
2566,6
2567,0
2568,3
2569,9
2570,5
2571,6
2572,5
2573,6
2574,4
2575,1
2576,0
2577,4
2578,9
2579,0
2580,1
2581,9
2582,9
2583,6
2584,3
2585,7
2586,7
2587,8
2588,1
2589,6
2590,3
2591,9
2592,3
2593,0
2594,9
2595,5
2596,5
2597,1
2598,6
2599,4
2600,2
2601,0
2602,9
2603,8
2604,3
2605,9
2606,3
2607,0
2608,1
2609,6
2610,7
2611,9
2612,1
2613,3
2614,1
2615,9
2616,9
2617,6
2618,1
2619,3
2620,3
2621,0
2622,8
2623,1
2624,6
2625,4
2626,1
2627,9
2628,9
2629,6
2630,2
2631,6
2632,4
2633,8
2634,9
2635,4
2636,9
2637,9
2638,8
2639,6
2640,8
2641,1
2642,6
2643,5
2644,8
2645,7
2646,6
2647,8
2648,9
2649,9
2650,4
2651,1
2652,0
2653,8
2654,9
2655,0
2656,9
2657,8
2658,9
2659,0
2660,9
2661,5
2662,9
2663,0
2664,8
2665,6
2666,7
2667,4
2668,8
2669,7
2670,0
2671,2
2672,5
2673,8
2674,2
2675,7
2676,6
2677,4
2678,5
2679,2
2680,6
2681,6
2682,1
2683,8
2684,6
2685,9
2686,9
2687,1
2688,8
2689,1
2690,3
2691,6
2692,0
2693,9
2694,0
2695,9
2696,4
2697,1
2698,4
2699,9
2700,7
2701,8
2702,8
2703,9
2704,0
2705,8
2706,1
2707,9
2708,2
2709,6
2710,9
2711,9
2712,1
2713,2
2714,0
2715,1
2716,6
2717,9
2718,8
2719,3
2720,7
2721,2
2722,7
2723,6
2724,9
2725,4
2726,8
2727,9
2728,8
2729,1
2730,1
2731,6
2732,9
2733,4
2734,0
2735,1
2736,2
2737,9
2738,8
2739,8
2740,3
2741,9
2742,9
2743,8
2744,9
2745,2
2746,7
2747,0
2748,2
2749,8
2750,5
2751,4
2752,8
2753,1
2754,9
2755,6
2756,3
2757,0
2758,0
2759,6
2760,8
2761,9
2762,9
2763,1
2764,1
2765,1
2766,1
2767,3
2768,6
2769,3
2770,1
2771,0
2772,4
2773,9
2774,8
2775,0
2776,7
2777,8
2778,0
2779,6
2780,1
2781,8
2782,4
2783,1
2784,8
2785,2
2786,2
2787,6
2788,9
2789,9
2790,9
2791,9
2792,6
2793,9
2794,0
2795,1
2796,4
2797,6
2798,3
2799,9
2800,6
2801,4
2802,6
2803,3
2804,0
2805,8
2806,6
2807,0
2808,8
2809,6
2810,9
2811,9
2812,1
2813,9
2814,6
2815,9
2816,8
2817,1
2818,8
2819,1
2820,1
2821,4
2822,9
2823,0
2824,1
2825,0
2826,4
2827,6
2828,1
2829,9
2830,2
2831,9
2832,6
2833,9
2834,3
2835,5
2836,0
2837,0
2838,5
2839,5
2840,9
2841,3
2842,6
2843,1
2844,8
2845,6
2846,9
2847,2
2848,1
2849,9
2850,4
2851,7
2852,9
2853,7
2854,1
2855,0
2856,6
2857,4
2858,2
2859,7
2860,3
2861,3
2862,4
2863,9
2864,5
2865,1
2866,2
2867,0
2868,8
2869,1
2870,8
2871,9
2872,6
2873,9
2874,2
2875,7
2876,0
2877,4
2878,8
2879,8
2880,1
2881,4
2882,9
2883,5
2884,9
2885,9
2886,0
2887,9
2888,6
2889,8
2890,2
2891,9
2892,6
2893,0
2894,8
2895,9
2896,9
2897,9
2898,3
2899,1
2900,3
2901,6
2902,8
2903,1
2904,1
2905,5
2906,0
2907,0
2908,9
2909,9
2910,9
2911,1
2912,6
2913,0
2914,6
2915,9
2916,1
2917,4
2918,6
2919,9
2920,6
2921,6
2922,8
2923,9
2924,9
2925,1
2926,2
2927,9
2928,9
2929,3
2930,9
2931,1
2932,7
2933,9
2934,0
2935,7
2936,8
2937,9
2938,2
2939,8
2940,6
2941,1
2942,9
2943,7
2944,9
2945,9
2946,8
2947,9
2948,9
2949,9
2950,9
2951,9
2952,8
2953,8
2954,9
2955,5
2956,0
2957,9
2958,6
2959,1
2960,8
2961,5
2962,2
2963,7
2964,8
2965,8
2966,6
2967,9
2968,8
2969,8
2970,8
2971,6
2972,6
2973,9
2974,7
2975,9
2976,8
2977,1
2978,1
2979,9
2980,4
2981,5
2982,6
2983,1
2984,9
2985,0
2986,7
2987,9
2988,8
2989,9
2990,9
2991,3
2992,1
2993,8
2994,9
2995,1
2996,5
